word1,word2,is_hypernym
theory_of_electrolytic_dissociation,alfred_de_musset,0
mandragora,opel,0
polyfoam,genus_oceanites,0
pub_crawl,beech_family,0
galvanic_pile,paste-up,0
ubiquity,aegir,0
espionage,noah,0
elanoides,division_schizophyta,0
rock_cake,astrobiology,0
american_beech,modem,0
nameplate,gesneriad,0
nevus,stage_fright,0
opinion_poll,bicycle-built-for-two,0
duck,wrist_watch,0
oriental_alabaster,return_key,0
benefit_concert,family_zeidae,0
european_black_alder,genus_anguis,0
scourer,shrapnel,0
insidiousness,norinyl,0
opisthocomus_hoazin,shears,0
pug,transfer_paper,0
oval_window,souk,0
dew_point,genus_leontodon,0
rip,financial_management_service,0
eating_house,paillasse,0
precambrian_aeon,suddenness,0
ottoman_turk,fugu,0
simoleons,bob_mathias,0
hard_tick,decrease,0
qiang,carrot_stick,0
ayapana,pentahedron,0
armoire,ulmus_pumila,0
ankyloglossia,genus_callinectes,0
family_didelphidae,gasman,0
schoolhouse,necrology,0
upholder,vip,0
ali_baba,underestimate,0
amanita_phalloides,whiskey_bottle,0
tomato_plant,mango,0
galeorhinus_zyopterus,sagittate-leaf,0
gnosticism,genus_vaccinium,0
quick_bread,philip_roth,0
uzi,propitiousness,0
genus_gempylus,dog_show,0
helmholtz,antennaria_dioica,0
common_stinkhorn,petrocoptis,0
sluicegate,misconstrual,0
spasmolysis,fugitive_from_justice,0
hymenopteran,australian_nettle_tree,0
gran,rosid_dicot_family,0
cascade_penstemon,nephron,0
fragility,hobo_camp,0
sanitation,great_year,0
arcsin,shank's_pony,0
railroad_worm,criminology,0
booster_shot,sq_ft,0
fish_house_punch,animalism,0
hedera_helix,elizabeth_sanderson_haldane,0
chicken_purloo,genus_tamarindus,0
epimetheus,jacques_francois_antoine_ibert,0
snellen_test,type_o,0
matzoh_meal,theodosius_the_great,0
trablous,public_easement,0
west_coast,silver_wedding_anniversary,0
spectrometer,crested_swift,0
sir_arthur_conan_doyle,family_cyprinodontidae,0
american_maidenhair_fern,adsorption,0
homopteran,fizz,0
john_bardeen,clearance_sale,0
turdus_greyi,blue_sky,0
eliminator,ellipticity,0
tyto_alba,opposite_number,0
albert_camus,gospel_according_to_john,0
boeuf_fondu_bourguignon,walkover,0
william_claire_menninger,air_cleaner,0
sonora_gum,rose_mallow,0
phyllostachys,netminder,0
idealisation,canna_lily,0
heliotype,voiding,0
mailboat,mobilisation,0
streptocarpus,bronte,0
ginglymostoma,historic_period,0
de_jure_segregation,star_chamber,0
ocean_sunfish,government_issue,0
theatrical_season,bosun,0
pritzelago_alpina,sillaginidae,0
canola,cyanophyta,0
lagos,lounger,0
neutral,place_of_business,0
southern_tai,genus_beroe,0
class_zygomycetes,field_scabious,0
muscle,macrothelypteris,0
brachystegia,embioptera,0
algebraist,eggwhisk,0
raider,tourist_court,0
n-type_semiconductor,mammillaria,0
clement_xi,hepatomegaly,0
steroid,motown,0
cricket-bat_willow,merlon,0
road_agent,sacral_plexus,0
multiprocessor,louis_joliet,0
lobate_foot,thorny_skate,0
bobby_jones,ophisaurus,0
thomas_de_quincey,cinchona,0
mephaquine,striated_muscle_cell,0
processor,pants,0
goo,feast_of_weeks,0
harness_horse,gazillion,0
stomper,guinevere,0
naval_unit,magnolia_virginiana,0
unionidae,gothite,0
rosh_hashonah,snake-rail_fence,0
merops,hypericum_spathulatum,0
valkyrie,ashcan,0
neon_tube,vegetarian,0
street_girl,thread_maker,0
pretending,sweet_four_o'clock,0
industrial_revolution,cover_slip,0
zygnemataceae,kildeer,0
camera_care,chesterfield,0
glycogen,bathing_cap,0
descensus,lingo,0
lingualumina,optics,0
friendliness,verdin,0
midas,narcosis,0
hyperdactyly,juggling,0
ginglymus,president_theodore_roosevelt,0
momotidae,geranium_robertianum,0
common_rush,diploma,0
resort_hotel,genus_lates,0
nightshirt,sex_cell,0
stretcher-bearer,schilling,0
galahad,drinking_age,0
prison_house,genus_brachystegia,0
deanery,mock-heroic,0
capaciousness,call-back,0
mandela,joint-stock_company,0
banded_sand_snake,garlic_sauce,0
strafer,alms_tray,0
rockefeller,city_of_london,0
buffer_storage,genus_napaea,0
alliance,flutist,0
saccharinity,spathe,0
dessert_apple,cithern,0
euler,physiological_nystagmus,0
vena_brachialis,orange_tree,0
common_barberry,european_black_currant,0
phthalic_anhydride,zydeco,0
pierre_auguste_renoir,delegate,0
whiff,genus_aethusa,0
silk_vine,animal_skin,0
seigneury,litoral,0
bullock's_oriole,vertical_bank,0
genus_roccus,alcohol_radical,0
cyanide_poisoning,swan_orchid,0
richard_errett_smalley,agronomist,0
surgical_seam,scalpel,0
pedagogue,selaginellales,0
spreading_dogbane,federal_trade_commission,0
choloepus_didactylus,newsreel,0
capital_of_greece,mcluhan,0
hiring_freeze,inhalation,0
high-water_mark,q_fever,0
pteriidae,raynaud's_sign,0
low_countries,rank-order_correlation,0
abraham's_bosom,associate_in_applied_science,0
vegetable_silk,hollander,0
coral_root,associate_professor,0
hardcover,yellowish_green,0
condensation,patriarchal_cross,0
consulting_company,elanoides,0
snowcap,european_larch,0
pediment,callitris_endlicheri,0
drepanocytic_anaemia,squattiness,0
longroot,benedict_arnold,0
psychopomp,american_bittern,0
everglades_national_park,bibliopolist,0
genus_dinornis,lomustine,0
group,interior_door,0
genus_lagorchestes,fine_structure,0
spanish_burgoo,thomas_jonathan_jackson,0
in,valiance,0
runtiness,bush_leaguer,0
magnetosphere,monotropa_uniflora,0
servitor,order_octopoda,0
ravisher,ship_biscuit,0
sea_starwort,commons,0
canada_thistle,black_locust,0
blue_moon,carlovingian_dynasty,0
hardliner,fritillaria_parviflora,0
majesty,gastric_juice,0
black-necked_cobra,tincture,0
home_plate,american_rock_brake,0
lignite,querier,0
gregarinida,possessive,0
genus_melopsittacus,hypericism,0
poppy_family,le_chatelier's_principle,0
landing_flap,hobo,0
power_structure,counselorship,0
canarese,kechuan,0
hoary_alyssum,iron_age,0
eucalyptus_amygdalina,axletree,0
swale,indefinite_integral,0
aegypiidae,dietrich,0
containment,genus_anisotremus,0
plumage,blantyre,0
absolute,family_oedogoniaceae,0
disproof,arizona_wild_cotton,0
hmg-coa_reductase,inflection,0
therapeutic_abortion,ataractic_agent,0
jean_honore_fragonard,newsvendor,0
adiantum_tenerum,detective_agency,0
weather_condition,leveraging,0
american_sign_language,vertical_combination,0
berating,gc,0
joyce,collinsonia_canadensis,0
richard_the_lionheart,family_motacillidae,0
electric_motor,breuer,0
genus_tamandua,unwieldiness,0
kerb_crawler,gilbert_murray,0
bone_black,luminal,0
genus_calochortus,scomber_scombrus,0
voluntary_muscle,lug,0
cocoanut,myotonia,0
phrasing,violin_maker,0
cola,orbiculate_leaf,0
hyades,fosterling,0
mattress_cover,latten,0
tyrothricin,barn_door,0
genus_haldea,fingerspelling,0
green_broom,lip_synch,0
wicket_gate,egalitarianism,0
pinscher,grey_mullet,0
gingersnap,tyrannus_domenicensis_domenicensis,0
discount_store,vice-presidency,0
harold_hart_crane,mullah_mohammed_omar,0
myxocephalus_aenaeus,slaughter,0
square_foot,reformatory,0
outdoorsman,vernix,0
common_murre,cartagena_bark,0
unit_character,syndicalist,0
collards,frazzle,0
arrogance,procellariiformes,0
newborn,drover,0
capra_ibex,robaxin,0
keratalgia,flag-waver,0
natural_theology,st._kitts_and_nevis,0
duomo,cypripedium_reginae,0
buckeye,bowling_ball,0
gyrostabilizer,gavialis_gangeticus,0
hang,nelson_rolihlahla_mandela,0
peal,kenneth_grahame,0
home_equity_credit,sakti,0
lower_class,telephone_bill,0
diabetic,sweet_shrub,0
yellow_watercress,free_weight,0
stephane_mallarme,glinka,0
scarp,assembly_line,0
academy_of_motion_picture_arts_and_sciences,unary_operation,0
sheet_piling,family_hypoxidaceae,0
rosinweed,tropical_rain_forest,0
miniature_schnauzer,bioassay,0
exterior_door,philippi,0
dew_worm,frederick_william,0
modal_auxiliary_verb,entrepreneur,0
sea_creature,martingale,0
one,atomic_number_3,0
earthstar,hydantoin,0
abo_antibodies,john_dewey,0
pirate_ship,corporate_executive,0
phase_i,phot,0
principle_of_relativity,vin_ordinaire,0
rumble_seat,humoring,0
athletic_training,alfred_kroeber,0
slogger,donna,0
allergology,tetragonurus,0
ceratonia_siliqua,megalocephaly,0
royal_blue,juniperus_virginiana,0
swamp_fly_honeysuckle,hopsack,0
brag,hyaline_cartilage,0
perigonium,genus_haemodorum,0
aram_khachaturian,optic_tract,0
mentha_rotundifolia,dentist,0
breadbasket,cercocebus,0
family_funkaceae,hyperacusia,0
quartering,jimmy_stewart,0
odovakar,durer,0
sir_karl_raimund_popper,war_of_the_austrian_succession,0
technophobe,dinghy,0
space-reflection_symmetry,woodenware,0
loggerhead,naught,0
mosan,phylum_chaetognatha,0
taxonomist,peppered_steak,0
adjuration,thrust_fault,0
rashness,killifish,0
pelt,dissolving_agent,0
infrared_radiation,peeping_tom,0
order_percomorphi,maria_callas,0
bailey,concreteness,0
standing_ovation,nuclear_physicist,0
mulwi,sausage_curl,0
tanacetum_cinerariifolium,special_delivery,0
maze,suborder_heteroptera,0
ruggedisation,quadroon,0
bass_viol,acoustic_resistance,0
masse_shot,open_door,0
y_chromosome,elbow_bone,0
auriscope,pineapple_weed,0
toucan,platalea_leucorodia,0
newspaper_clipping,camaraderie,0
obi,chelyabinsk,0
maturation,adding_machine,0
bromeliaceae,dowdy,0
carrageenin,vena_canaliculi_cochleae,0
deceleration,george_washington_carver,0
poison_bush,alexander_graham_bell,0
analog_computer,belgian_beef_stew,0
laughing_gas,subfamily_perdicidae,0
mri,budge,0
chilli,cola,0
first_strike,atomic_number_53,0
sieur_de_lasalle,article_of_clothing,0
kidney_stone,escape_cock,0
carbon_dating,university_of_pennsylvania,0
barong,oink,0
lorgnette,orpheus,0
doryopteris,rubus_ursinus_loganobaccus,0
earleaved_umbrella_tree,hooded_skunk,0
cab,chinese_evergreen,0
fragaria_ananassa,stupid,0
cataflam,nonsteroidal_anti-inflammatory,0
mitosis,modesty,0
franz_schubert,cam_river,0
underexposure,diminutiveness,0
lithocarpus_glaber,clyde_tombaugh,0
kaluga,tristan_tzara,0
family_salmonidae,incessancy,0
deconstructionism,pithead,0
walking,smooching,0
george_wells_beadle,interim,0
coordination,gerard_manley_hopkins,0
choloepus_hoffmanni,obverse,0
crocheting,diophantus,0
atonalism,phytophthora_infestans,0
spree,palace_car,0
american_angelica_tree,capelin,0
creatin,freedman,0
plaudits,caffre,0
sneakiness,primary_dysmenorrhea,0
peanuts,mattress_cover,0
robe,picris_echioides,0
glandular_plague,alms_box,0
blending,genus_lophophorus,0
longbeard,despatch,0
toy_industry,union_army,0
stenochlaena,pink_lady,0
property_right,cycas_revoluta,0
womanlike,refried_beans,0
magnetic_core,tovarich,0
paving_material,external_iliac_vein,0
peziza_domicilina,argasidae,0
hindu_numeral,swallow_wort,0
prow,transamination,0
insecurity,laureate,0
cane_sugar,chariness,0
blennioid_fish,double_eagle,0
genus_felicia,mendelianism,0
florida_yew,hilltop,0
echinochloa_frumentacea,cromlech,0
charlatan,shut-eye,0
naphthalene,red_silk-cotton_tree,0
theory_of_electrolytic_dissociation,log_cabin,0
tampering,john_haldane,0
cecropia_moth,monozygous_twin,0
carhop,crochet,0
tettigoniid,pix,0
leptotyphlops,eliomys,0
genus_tribolium,ezra,0
genus_ramalina,brutality,0
pack_riding,bowling_shoe,0
electronic_instrument,nagano,0
pruning_shears,serial,0
four-o'clock_family,trait,0
ankle_joint,chuckhole,0
end_run,acolyte,0
squatness,little_clubmoss,0
alstonia_scholaris,state_of_eritrea,0
dscdna,pork_belly,0
visual_range,latin_cross,0
acer_campestre,roundup,0
makaira_mitsukurii,rhodopsin,0
t-man,william_wymark_jacobs,0
malcolm_x,subdivision_taxophytina,0
canaliculus,counterclaim,0
kb,barbara_wertheim_tuchman,0
hemipterous_insect,chinese_black_mushroom,0
minute_steak,genus_sisymbrium,0
lobscouse,quaking_aspen,0
sir_richrd_steele,mohammed_reza_pahlevi,0
transducer,law_firm,0
lien,sildenafil,0
cd_player,methaqualone,0
class_amphibia,gerald_r._ford,0
lymphocytic_choriomeningitis_virus,family_ochnaceae,0
hornets'_nest,northern_lobster,0
biliousness,drawing_paper,0
canopus,antihemophilic_globulin,0
crossopterygian,outaouais,0
windtalker,photopigment,0
moth_bean,nod,0
concentration_camp,nombril,0
emberiza,tacheometer,0
tatar,caruncle,0
striate_vein,holistic_medicine,0
kennedy_international,natural_resources,0
tribade,genus_piqueria,0
durra,giant_garlic,0
bullet_train,wire_glass,0
shelterbelt,genus_pyrethrum,0
resting_potential,shabbiness,0
wheeze,wireworm,0
booker_taliaferro_washington,palaeobotany,0
barbados_cherry,cheshire_cat,0
atlas,goniometer,0
rose_globe_lily,acoustic_projection,0
psychomotor_epilepsy,genus_dermochelys,0
antiestablishmentism,council_of_constance,0
spoiler,bureau_of_justice_assistance,0
hoop_ash,atomic_number_87,0
borzoi,black_september_movement,0
mapmaking,hemlock_tree,0
earth_color,luffa,0
onychosis,leaf_insect,0
cloisonne,beard_moss,0
epiphenomenon,techno,0
misery,work-clothing,0
bootjack,jacques_offenbach,0
roller_blind,rouser,0
first_baron_passfield,alexander_ii,0
teak,webb,0
maldive_islands,genus_paris,0
acute_accent,androgeny,0
roost,logbook,0
patching,temperature,0
plectrophenax,totten_trust,0
installation_charge,bulawayo,0
time-fuse,etiquette,0
genus_hynerpeton,wild_marjoram,0
black_diamond,genus_okapia,0
electrolytic_condenser,genus_heleodytes,0
broccoli,fireroom,0
gobiesocidae,rataplan,0
yellow-eyed_grass,honduran_monetary_unit,0
echeneididae,urinal,0
dildo,front_room,0
otorhinolaryngology,irenaeus,0
watered_stock,phytelephas_macrocarpa,0
staff_tree,ruta,0
genus_staphylococcus,parvati,0
defiler,washing_machine,0
non-jew,doormat,0
salvia_reflexa,power_politics,0
strawman,wild_basil,0
genus_lemaireocereus,blog,0
pocket_money,amarillo,0
genus_lambis,binge-eating_syndrome,0
genus_sphyrapicus,german_pancake,0
football_stadium,genus_carpobrotus,0
bugologist,endosperm,0
coach_house,musette,0
brownshirt,swedish_iron,0
pierre,downstroke,0
thomas_carlyle,eddo,0
chlorhexidine,vestibular_system,0
effleurage,nictitating_membrane,0
henry_ford,brown_hyena,0
circular_saw,traducement,0
clustered_bellflower,thielavia_basicola,0
dissoluteness,kaolin,0
psychometrics,ichthyosauria,0
kinesiology,sulfacetamide,0
second_coming_of_christ,white_admiral,0
hirschfeld,body_lotion,0
hepadnavirus,missouri_goldenrod,0
dot-com,genus_besseya,0
cagliostro,shimmer,0
the_hots,blenniidae,0
akwa'ala,yastrzemski,0
american_dwarf_birch,jointure,0
ice,geologic_process,0
bugger,native_holly,0
high_technology,valley,0
split-pea_soup,thomas_malory,0
para_i,redfish,0
frying_pan,northwest_by_west,0
iron_mold,smilax,0
rhombus,bilgewater,0
procarbazine,goose_grease,0
suprematism,thomism,0
cytosine,baluchi,0
family_alstroemeriaceae,pterocles,0
sequin,chauffeuse,0
tool,spengler,0
matchup,aertex,0
pin_wrench,aquamarine,0
prociphilus_tessellatus,rubiales,0
gironde,methylenedioxymethamphetamine,0
mary_wollstonecraft_godwin,least_sandpiper,0
springing_cow,nongovernmental_organization,0
golden_buttons,yajur-veda,0
radiant_flux,tompion,0
atlas,cox-2_inhibitor,0
meyerhof,autobus,0
palestine_islamic_jihad,orff,0
expense_record,canadian_goldenrod,0
parvo,beaver_fur,0
edward_iii,spring_cankerworm,0
marsala,water_vascular_system,0
atomic_number_15,shy_person,0
fda,apsu,0
sissiness,horned_pout,0
solea,make,0
variolation,qat,0
electroencephalogram,beer,0
blossoming,gunrunner,0
division_spermatophyta,collet,0
farsightedness,spastic,0
umbrella_arum,trance,0
ululation,laudator,0
az,north_germanic,0
hydromantes,dotted_gayfeather,0
milch_cow,thylogale,0
dasyurus,ammobium,0
monsignor,sorghum_vulgare_technicum,0
chrysanthemum_leucanthemum,minn.,0
diamond_wedding,matrix_printer,0
nob_hill,intuition,0
caravansary,family_myxophyceae,0
salvia_leucophylla,sheet-metal_work,0
open_society,connoisseurship,0
moment_of_a_couple,maffeo_barberini,0
tosk_dialect,wheeling,0
melanitta_nigra,growth_rate,0
cargo_cult,melicocca,0
yokohama,star-of-bethlehem,0
family_threskiornithidae,throughway,0
icelandic_monetary_unit,homemaking,0
genipa,limnodium_spongia,0
computerized_axial_tomography,ticket_line,0
fair_copy,eosinopenia,0
lilium_pardalinum,gunny_sack,0
wristband,fruit,0
swamp_dewberry,tweedledee_and_tweedledum,0
order_of_saint_benedict,rainbow_perch,0
lateen-rig,oliver_wendell_holmes,0
masculinization,odocoileus,0
cargo_hatch,lynx_lynx,0
ormosia,rameses_ii,0
simoom,phoeniculus,0
drill_instructor,suborder_myxiniformes,0
workplace,sturdiness,0
fasting,panhandler,0
bile_salt,window_sash,0
salamandra_atra,hygroton,0
windbreak,fund-raising_campaign,0
glass_eye,saphead,0
regur,tacheometer,0
em_quad,generalist,0
tartary,pajama,0
pneumogastric_nerve,timberline,0
choppiness,brassica_rapa_ruvo,0
bearberry_willow,barite,0
dirtying,body_substance,0
lorenz,freedom_fighter,0
code,kilobit,0
order_diptera,mason_city,0
acclimation,fragrance,0
genus_chimaera,marx,0
tactility,silene_acaulis,0
genus_echeneis,cat_rig,0
mastotermitidae,gulf_of_sidra,0
single_bed,doubling,0
time_plan,nonsteroidal_anti-inflammatory,0
proclivity,labour,0
heaving,countercurrent,0
rupert_brooke,compsognathus,0
beta_test,gridiron-tailed_lizard,0
epicycle,order_crocodylia,0
iranian_dinar,comedy,0
coefficient_of_friction,blastomyces,0
stall_bar,quercus_variabilis,0
craniometer,ribbon_tree,0
hood,polaroid_camera,0
usumbura,anisoptera,0
family_practice,boatmanship,0
family_talpidae,harrisburg,0
monolith,stealth_bomber,0
alienation,lasiocampa,0
tip_in,rock_rose,0
rain_tree,genus_vallisneria,0
liver,kola_peninsula,0
large_crabgrass,genus_clitoria,0
paul_johannes_tillich,lilium_catesbaei,0
coccothraustes_coccothraustes,hemizygous_vein,0
chrestomathy,curtain_call,0
imaginative_comparison,wilhelm_apollinaris_de_kostrowitzki,0
family_capsidae,air_attack,0
marie_joseph_paul_yves_roch_gilbert_du_motier,odobenus_rosmarus,0
traffic_court,draught_horse,0
order_hypermastigina,clawhammer,0
cupric_sulfate,bean_dip,0
command_guidance,marsh_marigold,0
old_world,salvinia_rotundifolia,0
haiti,genus_lupinus,0
presbytes_entellus,electron_beam,0
courtesy,organizer,0
cristoforo_colombo,pillaging,0
phoca_vitulina,tie-up,0
corixa,high-mindedness,0
azerbajdzhan_republic,parathormone,0
red-green_colour_blindness,craven,0
genus_sphacelotheca,withers,0
dulciana,linear_operator,0
food_grain,lobbying_expense,0
root_word,banking_concern,0
entablature,chambered_nautilus,0
suicide_squeeze,lari,0
world-beater,pterygoid_muscle,0
trimurti,fixing_agent,0
magistracy,dangling_participle,0
blue_pickerel,uzbak,0
sialis_lutaria,tigers,0
flat_wash,trichloride,0
edger,glossarist,0
genus_helvella,offertory,0
oliver_heaviside,tall_white_violet,0
profitableness,blink,0
timorousness,rolf,0
mt_etna,breather,0
toea,hunter's_chicken,0
opinion_poll,fragrant_agrimony,0
family_ariidae,resort_hotel,0
circumvolution,support_level,0
absinth,genus_oxyura,0
director_of_research,anticholinergic_drug,0
trema,bryaceae,0
eupatorium_maculatum,halocarpus,0
pediatrist,western_whiptail,0
sagittariidae,mitella,0
church_mouse,genus_actaea,0
fipple,fear,0
agraphia,phylum_protozoa,0
school_text,john_keble,0
bluegrass_state,phantasma,0
fumaria_sempervirens,president_mckinley,0
friedrich_wilhelm_nietzsche,shillyshally,0
hire_car,connection,0
theodosius,short_division,0
digression,truckage,0
cooking_pan,argiope,0
infant_mortality,chanfron,0
carry-over,ambergris,0
leap,ovis_canadensis,0
circis_siliquastrum,cow_parsley,0
clutch_pedal,atlantic_halibut,0
comedy_ballet,people's_republic_of_china,0
duffle_bag,overburden,0
bur_grass,malmsey,0
sales_finance_company,prefect,0
bigeye,flare_pass,0
genus_prenanthes,nasalis,0
artery,gonorhynchidae,0
point_of_periapsis,tennis_lesson,0
caudate,tea_family,0
